image_path	label_path
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r012_p7_right_h166_p30_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r012_p7_right_h166_p30_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r013_p63_right_h120_p0_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r013_p63_right_h120_p0_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r013_p64_right_h120_p0_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r013_p64_right_h120_p0_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p52_right_h208_p60_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p52_right_h208_p60_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r013_p51_right_h212_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r013_p51_right_h212_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r013_p24_left_h307_p0_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r013_p24_left_h307_p0_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r013_p2_right_h211_p0_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r013_p2_right_h211_p0_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p61_left_h303_p60_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p61_left_h303_p60_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p50_right_h119_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p50_right_h119_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r011_p12_left_h202_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r011_p12_left_h202_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p53_left_h304_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p53_left_h304_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p29_left_h347_p30_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p29_left_h347_p30_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p42_left_h22_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p42_left_h22_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r011_p7_left_h203_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r011_p7_left_h203_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p59_left_h344_p60_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p59_left_h344_p60_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p12_right_h212_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p12_right_h212_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r013_p60_left_h27_p0_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r013_p60_left_h27_p0_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r013_p14_right_h212_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r013_p14_right_h212_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p47_right_h209_p60_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p47_right_h209_p60_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p31_right_h207_p0_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p31_right_h207_p0_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p37_left_h25_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p37_left_h25_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p28_right_h119_p0_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p28_right_h119_p0_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p59_right_h209_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p59_right_h209_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p45_right_h209_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p45_right_h209_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r012_p14_right_h212_p0_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r012_p14_right_h212_p0_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p33_right_h163_p60_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p33_right_h163_p60_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p46_right_h119_p0_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p46_right_h119_p0_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p4_left_h344_p30_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p4_left_h344_p30_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r011_p16_left_h123_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r011_p16_left_h123_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r013_p45_right_h122_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r013_p45_right_h122_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r011_p17_left_h123_p0_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r011_p17_left_h123_p0_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p55_left_h302_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p55_left_h302_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p31_left_h342_p30_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p31_left_h342_p30_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p30_left_h343_p60_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p30_left_h343_p60_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p12_right_h122_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p12_right_h122_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p41_right_h208_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p41_right_h208_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r012_p20_right_h213_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r012_p20_right_h213_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p59_left_h24_p60_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p59_left_h24_p60_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p43_left_h303_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p43_left_h303_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r013_p8_left_h307_p60_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r013_p8_left_h307_p60_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p36_right_h163_p30_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p36_right_h163_p30_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r011_p7_right_h343_p30_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r011_p7_right_h343_p30_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p64_right_h210_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p64_right_h210_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p39_left_h23_p60_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p39_left_h23_p60_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r013_p12_right_h167_p30_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r013_p12_right_h167_p30_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r013_p48_right_h167_p0_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r013_p48_right_h167_p0_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r011_p3_right_h162_p60_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r011_p3_right_h162_p60_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r013_p6_left_h346_p30_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r013_p6_left_h346_p30_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r013_p1_right_h121_p60_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r013_p1_right_h121_p60_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r013_p21_right_h122_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r013_p21_right_h122_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r012_p3_left_h347_p60_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r012_p3_left_h347_p60_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r013_p47_right_h122_p0_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r013_p47_right_h122_p0_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r013_p29_right_h121_p0_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r013_p29_right_h121_p0_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p50_left_h304_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p50_left_h304_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p54_left_h24_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p54_left_h24_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r012_p12_right_h122_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r012_p12_right_h122_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r013_p0_right_h121_p0_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r013_p0_right_h121_p0_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r011_p17_left_h343_p60_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r011_p17_left_h343_p60_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p47_right_h119_p60_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p47_right_h119_p60_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r012_p7_right_h211_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r012_p7_right_h211_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p34_right_h118_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p34_right_h118_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r012_p17_right_h167_p60_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r012_p17_right_h167_p60_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r011_p0_right_h162_p30_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r011_p0_right_h162_p30_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p46_left_h344_p30_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p46_left_h344_p30_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p5_left_h25_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p5_left_h25_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r013_p30_right_h121_p0_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r013_p30_right_h121_p0_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r011_p7_right_h343_p60_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r011_p7_right_h343_p60_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p50_right_h209_p0_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p50_right_h209_p0_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r013_p14_right_h122_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r013_p14_right_h122_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p21_left_h305_p0_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p21_left_h305_p0_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p23_left_h346_p0_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p23_left_h346_p0_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r011_p14_left_h163_p60_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r011_p14_left_h163_p60_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p4_right_h119_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p4_right_h119_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p38_left_h302_p0_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p38_left_h302_p0_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p41_left_h303_p0_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p41_left_h303_p0_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r012_p2_left_h347_p60_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r012_p2_left_h347_p60_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r011_p3_right_h162_p0_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r011_p3_right_h162_p0_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p25_right_h119_p60_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p25_right_h119_p60_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p36_right_h208_p0_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p36_right_h208_p0_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p57_left_h344_p30_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p57_left_h344_p30_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p42_left_h342_p60_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p42_left_h342_p60_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r011_p7_right_h28_p0_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r011_p7_right_h28_p0_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p64_right_h165_p30_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p64_right_h165_p30_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p20_right_h165_p60_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p20_right_h165_p60_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p46_right_h119_p60_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p46_right_h119_p60_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p51_right_h120_p0_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p51_right_h120_p0_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r013_p66_right_h75_p30_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r013_p66_right_h75_p30_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r011_p5_left_h302_p0_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r011_p5_left_h302_p0_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r013_p30_right_h211_p0_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r013_p30_right_h211_p0_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p43_left_h303_p0_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p43_left_h303_p0_fov40.txt
